X,Y,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,distance,angle
120.490471532443,31.3248744594331,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,78.298688181102492
120.495415034036,31.3255863961912,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,84.974607388386133
120.500395813907,31.3260243823532,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,84.974607388386133
120.505376593778,31.3264623685152,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,84.974607388386133
120.510357373648,31.3269003546772,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.021000000000000,84.974607388386133
120.515338153519,31.3273383408392,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.026000000000000,84.974607388386133
120.520318472265,31.3277809563343,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.031000000000000,83.648525293461191
120.525287782109,31.3283340925558,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.036000000000000,83.648525293461191
120.530269011305,31.3287591516807,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.041000000000000,85.717766834942196
120.535255052984,31.3291324992124,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.046000000000000,85.717766834942196
120.506332256861,31.3050218815684,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,83.308724402463682
120.511303353419,31.3055562677766,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,84.486018766937278
120.516281975184,31.3060016537887,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,84.172115326875200
120.521256132229,31.3065093561542,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,84.172115326875200
120.526236949607,31.3069436087222,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.021000000000000,85.465210094369667
120.531201451522,31.3074158523129,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.026000000000000,86.991714831418889
120.536194561304,31.3076782541179,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.031000000000000,86.991714831418889
120.541171046283,31.3081427359326,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.036000000000000,83.602201090058003
120.515153003878,31.2967455526529,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,93.153401389978242
120.520146811003,31.2965490066345,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,88.857854674347934
120.52514561153,31.2966563574129,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,88.070626124762342
120.530142776964,31.2968246952278,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,88.070626124762342
120.53513510563,31.2970297912279,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.021000000000000,86.142300738985483
120.540123776739,31.2973661847014,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.026000000000000,86.142300738985483
120.5401419857,31.3201627773079,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,264.554747872357950
120.535164549063,31.3196883044212,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,264.554747872357950
120.530187112425,31.3192138315344,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,264.554747872357950
120.525209675788,31.3187393586477,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,264.554747872357950
120.530855040212,31.3145894764938,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,82.813453316143594
120.535825003564,31.3150927935687,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,82.813455542990226
120.545341582459,31.2823862197468,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,248.280130448621037
120.540680274064,31.2805976898165,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,262.198277418493205
120.535726555265,31.2799189630218,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,262.198277418493205
120.533580879984,31.2744095178815,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,87.487576050490759
120.538575668513,31.2746357033027,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,85.892130296704650
120.543565697454,31.2749461399008,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,87.216599016575444
120.551689081123,31.2510434487513,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,256.060145549486265
120.546952148174,31.249459521569,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,248.322289051633021
120.543904209825,31.2457789414123,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,210.465915071883614
120.539898774043,31.2432043376725,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,259.563107570050988
120.548794380035,31.2607353029303,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,255.858380875151028
120.543841853298,31.2602644003138,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,271.152347480161382
120.538878638222,31.2598540143452,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,258.063005292007233
120.540864582714,31.3580010900223,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,130.349319402974970
120.544675139213,31.3547638598523,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,130.349319402974970
120.548379789079,31.351406567201,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,132.481453856258128
120.551733913387,31.3477204647524,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,141.797601999665318
120.554933263213,31.3438808174979,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.021000000000000,138.451506886874824
120.544262306429,31.2879551866641,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,248.057392785823367
120.540777615634,31.3312488719164,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,176.357470842173626
120.541957047349,31.3291478140166,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,91.733675747165151
120.546926301293,31.3289312370563,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,76.859660291076722
120.551650205162,31.3301770654911,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,60.430931082038320
120.555999012447,31.3326444274834,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,60.430931082038320
120.540975355171,31.3281233556355,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,176.591756697129995
120.541272605134,31.3231321992104,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,176.591756697129995
120.541256609166,31.319264793957,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,173.157750671511195
120.546542556456,31.3209278189722,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,263.273953414804566
120.542859716125,31.3157224871858,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,88.869268941941129
120.542006283735,31.3146427607419,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,169.490877844442139
120.54270209694,31.3097173520934,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,191.232288663229895
120.542757193534,31.3511011646188,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,144.111292027663950
120.545839627494,31.3472058655221,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,141.627277386348453
120.549259446054,31.3435694497559,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,134.563086690252106
120.542361052985,31.3071446594327,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,170.556604148402585
120.544047916864,31.3024761532231,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,164.986637104409994
120.550632341901,31.2540002052037,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,254.490850504323191
120.54597703492,31.2521976822092,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,246.998089449383627
120.543493812046,31.3081529424662,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,99.096364001529594
120.548438447031,31.3085971095674,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,80.533113751917085
120.552034883116,31.2987275308358,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,261.827072404576256
120.547085665552,31.298016724606,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,261.827072404576256
120.544868847133,31.2966891081744,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,173.466033501414216
120.552507843349,31.2953718664625,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,266.394379369674084
120.547517740529,31.2950574243417,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,266.394379369674084
120.545101790676,31.293922779648,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,178.279638505652258
120.5455044598,31.2872516906117,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,169.511275871438187
120.546351395059,31.2887593429603,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,68.318352267560314
120.55113044522,31.2901205512345,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,87.238276289942732
120.546526941763,31.2816832955772,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,166.933117490958125
120.548328960632,31.277046809494,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,153.757932919394477
120.547332935524,31.2828610517221,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,84.493866940598082
120.552315583676,31.2832187264334,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,90.142639368817427
120.546699291758,31.3278684287083,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,172.631239642981285
120.547340566178,31.3229097225143,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,172.631239642981285
120.554224853721,31.3211815904325,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,268.849838625985171
120.549225861111,31.3210812266589,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,268.849838625985171
120.547730540722,31.3199820678348,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,173.744795221542660
120.549232369282,31.3159303372852,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,84.065974633939831
120.554205577271,31.3164472534229,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,84.065974633939831
120.548362078002,31.3148347156798,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,172.856760975271385
120.549147389606,31.3099104214107,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,157.336104344873291
120.549971098889,31.275265256065,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,86.741901846210482
120.554963017127,31.2755494255606,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,86.741901846210482
120.549068553073,31.2741430159974,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,174.954137873232867
120.549508318642,31.2691623929195,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,174.954137873232867
120.549778868347,31.2641704715598,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,177.406100103172406
120.549939475038,31.2598669084322,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,176.357015637096993
120.559237685115,31.3087546871663,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,281.310746055525499
120.5542988821,31.30925875988,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,264.467806858536449
120.550062303506,31.3077298580548,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,156.321258025381525
120.552070343594,31.3031507997448,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,156.321258025381525
120.550994027829,31.2613341078183,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,74.766556436705486
120.555834117116,31.2625374065703,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,88.981003685290176
120.551229257531,31.3553827017718,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,132.494591793484005
120.554915963046,31.3520050987105,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,132.494591793484005
120.558602668562,31.3486274956493,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,132.494591793484005
120.562289374078,31.345249892588,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,132.494591793484005
120.556688718492,31.2553378591282,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,257.692222784050387
120.552030183851,31.2532420755631,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,162.537769420606509
120.552907012922,31.3390909710876,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,230.332221740240243
120.552828238156,31.3405606854555,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,134.390137353550472
120.553590496296,31.2515181265413,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,75.454187578857727
120.561646097824,31.2998599645654,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,257.348135038039231
120.55669463784,31.299185097932,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,263.724341514625792
120.553218723128,31.2978327876055,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,172.018526436113177
120.562789753788,31.2960266820945,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,266.370398372544116
120.557799783014,31.295710151407,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,266.370398372544116
120.554485864742,31.2913378880714,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,348.352961658662480
120.555677706712,31.3414497681316,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,222.426664654024535
120.558292305474,31.3359506278197,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,318.224762257727321
120.564480048423,31.2912293862952,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,251.948630307971598
120.559526843852,31.290627807539,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,266.124626835252911
120.554859300817,31.2892483406756,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,173.881867304740268
120.555392194564,31.2842768193536,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,173.881867304740268
120.563366993928,31.3256279720397,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,241.835902667391167
120.558958996984,31.3232679798899,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,241.835902667391167
120.555615521584,31.3202312351782,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,153.291302733683267
120.567161753474,31.2851973967259,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,260.292599084170149
120.562233344988,31.2843543132168,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,260.292599084170149
120.557304936503,31.2835112297077,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,260.292599084170149
120.555622899739,31.2822657301116,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,173.733617735556919
120.55623648466,31.2773045859081,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,171.180486299275316
120.55699336902,31.2723929509323,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,172.584779245290861
120.557638664178,31.2674347663696,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,172.584779245290861
120.556204132157,31.2615711513061,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,165.558002728579538
120.557499450001,31.2567422783611,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,164.037226763610761
120.557070019951,31.3451907854667,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,199.065296736060162
120.557122757519,31.3415535311226,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,134.005267449064604
120.557702628385,31.3160882830801,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,153.478398706898048
120.559888279602,31.3115951904117,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,161.971557415397172
120.558234177467,31.2540140264535,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,345.047489775127644
120.567366335206,31.264011077307,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,260.627280261314809
120.562376216573,31.2638063991712,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,264.013418001115838
120.568859756842,31.2589759661349,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,259.334942924355801
120.564044151253,31.25772714169,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,239.536095382366085
120.560446166981,31.2542917981924,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,223.219115605278830
120.560576823795,31.3368272575328,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,224.927766190342680
120.570318729391,31.3095846608597,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,266.773272852967409
120.565340610065,31.3091760798475,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,260.700777752342731
120.560631036182,31.3074681620909,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,164.493412477291486
120.561975177887,31.3026523091013,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,163.150626899305678
120.563379145181,31.2978855763832,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,164.157952748068169
120.565007694727,31.3415530251482,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,222.497465672492098
120.562054545273,31.3368498348411,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,133.317729716228797
120.56572842152,31.3334609728903,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,128.877377402747072
120.573336740103,31.2983154200821,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,262.840020221170391
120.568591796674,31.2968155827391,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,248.789463091501091
120.56425340756,31.2950479495092,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,159.706558085357557
120.566062507617,31.2904257879505,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,155.902962102229225
120.564637202627,31.3270637516893,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,209.183867230865985
120.565240125585,31.326077636238,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,83.243970667071707
120.566574658209,31.3421274372482,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,112.593755359722422
120.56722823193,31.3470848235185,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,107.364902396560026
120.571375448231,31.3445518807737,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,145.070576366727863
120.568677513248,31.3286207228448,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,105.412914592860673
120.568498160094,31.3242850359379,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,159.626152298678676
120.569964694732,31.3195118912144,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,171.628278509791272
120.571416758591,31.2705792370532,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,233.549182443918966
120.569813879875,31.265979514916,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,195.520117464284652
120.568686720298,31.2632329951283,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,164.314764231134518
120.569465039632,31.2854812167142,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,85.652868505083575
120.574380236374,31.2853125463902,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,68.039495101991889
120.568766657009,31.2843101775592,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,155.692277976671193
120.570824842954,31.2797534385261,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,155.692277976671193
120.572487839376,31.275063571082,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,168.584792533153063
120.569437964068,31.3273497019983,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,242.318473128808932
120.571664686708,31.3398341910913,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,196.451077399797725
120.569910366968,31.3351640022817,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,204.697365005397018
120.572715891801,31.3319444694326,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,265.263924339199548
120.586856472871,31.2660362685866,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,261.876172415256008
120.581906647993,31.2653297038832,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,261.876172415256008
120.577356112325,31.263459524519,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,234.767248492136758
120.573258775944,31.2605949130176,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.016000000000000,237.839328355363989
120.571224551518,31.3279058930421,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,92.485816088714358
120.583575692321,31.3185889762576,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,265.288767797470598
120.578592222658,31.3181834147853,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.006000000000000,266.578252840893924
120.573601136429,31.3178849884817,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.011000000000000,266.578252840893924
120.570315744119,31.3146553458761,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,355.652374775847022
120.584452037306,31.3149876188806,"24435706",5114,secondary,金山路,,B,0,0,F,F,0.001000000000000,264.246691572961993
